"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61"
"11",0.00712130740875318,0.00958209941131251,0.00902391634745277,-0.00726688889943291,0.00694394074824441,-0.0022177408586751,0.00444772086543118,-0.0276044782802678,0.00791273905009914,-0.137326525207911,0.255065753000413,-0.132268931535355,0.032516100350629,-0.00402782352891244,-0.00690255935683651,-0.0242598635855206,0.00379575731063426,0.00530620774690779,0.0284026353093495,0.0035769014201353,-0.00582900677211069,0.00346133059537859,-0.0267840309144004,0.0213919674434618,0.0172351534129341,0.00148320646805895,-0.002986891722848,0.00279940803657295,-0.020438945432142,0.0107499476765477,0.0354669176772887,-0.0128396928539702,-0.00996980736868918,0.0148685311586909,-0.00358714855195046,-0.0282391033900024,0.0221570749893612,-0.0192892983429034,0.00310119021964612,0.00915085730993491,0.000280730589671161,-0.0295425993119624,0.0177891539772545,0.0148104443305568,-0.0147188495558689,0.00286386297481068,0.0227020496380777,-0.0166962779819501,0.0168420888653152,-0.00214872326324526,-0.0228503259928225,-0.0142384330476036,0.00193753615061556,0.0120908956915129,0.00859511553665459,0.00530100634500033,0.00397658322509495,0.00968400363552935,0.0287001698738361,-0.00246939287739577,-0.0108013014616347
"12",0.0138085591540214,-0.0283777786488122,-0.0180465792297385,0.00638951071011041,0.00933142433061501,-0.021748173519411,0.0299094530020208,-0.00198442351151914,-0.0327660241635001,-0.00323700571410675,-0.132268931535355,0.32159484758273,-0.168827363603473,0.00703994658715412,0.0105514700766818,0.000578993665497361,-0.00457235754235089,-0.0106804298719002,0.000640553612239227,-0.0107531051596386,0.00844567842945138,0.00807435876346705,-0.00112396028155321,-0.000621596439950943,0.00396117610958286,-0.00883748366390842,-0.0156893833539456,-0.00915533484682777,-0.000105857072322251,0.035387859194128,-0.0404043601694545,0.0116752440036706,0.031896442180589,-0.0160244890842435,0.000750474418809645,-0.00232561552205709,-0.0139705324627623,-0.0215958816154536,0.0284452486140058,0.00165268245663761,-0.0120727241438671,0.0128333237842282,0.0105226370100557,0.0190304209744554,-0.0128863186576447,0.0109083813320605,0.0133760270488535,-0.0101566701708534,-0.0206483750436868,0.0127238125847306,0.0169668905231723,-0.00955671051842037,-0.000935927689625966,-0.00523472386034833,0.0174689336176377,-0.0243946400572346,0.0186015897374715,0.00372121544432811,-0.0355713573180273,-0.00584758069280715,0.026599562741089
"13",0.00248863059816393,0.0160705247189337,0.025121350265888,-0.0112329027113455,-0.0170186574028038,0.0168389323736333,-0.0335243850002079,0.0189411694440666,-0.0100034853082269,0.0215163394604972,0.0325161003506288,-0.168827363603473,0.27955414728235,-0.144572717645313,0.0222691279534628,0.00805780409617222,0.0123192066165691,-0.0242283044304171,-0.0212830920943526,0.0279628334273605,-0.0217837664255764,0.00910416378306638,0.0390653142838214,0.0142203766408352,0.0083878151267516,-0.0265329559545478,0.00452903164796041,0.000127007674352845,0.0170659228329053,0.00855064189518212,0.0115261813199398,-0.0185122191354918,-0.0428287130550801,0.0551920825489862,-0.0246246732757903,-0.00297799817542529,0.0145132759865722,0.00795664534433386,-0.00811303786408453,-0.018135215615762,-0.0108780977904885,0.00541292080701205,0.00137375589557797,-0.0217668172823208,0.010707759428585,0.0252079516967567,-0.0243844088140709,-0.00550898830324561,0.0353831154699325,0.0152095965950428,-0.0257626249313104,0.0443220481096035,-0.0242409394790889,0.0128971118395778,-0.00767955313795199,0.013206943480941,-0.0201769127895957,-0.0262190070923529,0.0402490498021188,0.0270629271706804,-0.0367345838507165
"14",-0.00263034528822345,0.0187855627626804,-0.0227406060369389,-0.00998036799699191,0.019047394367302,-0.0100970425608892,0.0250387955745188,-0.0311200396356107,0.0264981340977614,-0.00924017625291534,-0.00402782352891252,0.00703994658715422,-0.144572717645314,0.247425898627423,-0.131042068364845,0.0301809931583982,0.0100846447138376,-0.00935905006263013,-0.00421531719292847,-0.00220966175849514,0.00573583635356545,-0.016687046686297,-0.0230445910481465,0.00877610776881406,0.0181259045960856,0.00304228532302629,0.00465844003901633,0.00845746168787918,-0.0326484929821848,-0.00755908646578399,0.015321614657096,-0.0143726450161336,0.00970843096530689,-0.0138206279116368,-0.00775693528593927,0.0151637266089374,-0.00396593899913487,0.00495440100920069,-0.0110414901642214,0.00560398466046049,0.0346705865724788,-0.0332203941429394,0.00673537804801593,-0.0257060091199056,0.0193580345613873,-0.00777674667960666,-0.00930666654587096,0.0122036061812556,0.0140545000913264,0.00802010633031666,-0.00813791148881184,-0.0273379404672684,0.0153116261316436,0.0149854958589406,-0.00106547723197122,0.000348224317368772,-0.00747446210030584,0.0231472719886883,-0.00894820956424954,-0.0345090958642529,0.0282626542675139
"15",-0.00310141649424653,0.00583636281349608,0.00986045760811801,-0.00175695442376888,-0.0255608118855873,0.00504278120681343,0.00427965196219716,0.000445744838255185,-0.00215096727137323,-0.0024559859399903,-0.00690255935683679,0.0105514700766819,0.0222691279534626,-0.131042068364845,0.254862235137866,-0.172434191323026,0.0133581055286729,0.0335248253267797,-0.0221515556411904,0.00778933113370142,-0.00557702682220705,0.0166573057605684,7.83150998338344e-05,-0.026478363812727,-0.00416632561881686,0.0060973888686147,-0.00271219510205539,-0.0307615545630098,0.0348644166745984,-0.0431773846798616,0.0287342680876886,0.00200295198290708,0.0211596324291116,-0.0280597169910827,0.0214571713347634,-0.00252859571743559,-0.00376166666403585,0.0138785989443324,-0.00755357835252991,0.0129178317447451,-0.0378251976343071,0.0219045249817573,-0.019072367725788,0.00739755613515024,-0.012022789045012,0.00538869665678953,0.0318866664881567,0.0139127920753344,-0.0263573718725345,-0.0238573459961351,0.0019762223250973,-0.0154271477579196,0.0105298954006977,-0.0229181113492295,0.00574937354641751,-0.0285217305871948,0.00927165847896397,-0.00722195128019761,0.00213952555799126,0.00434797582023191,0.00235451991642604
"16",-0.00231159193713661,-0.0391685030411977,-0.00840496749265304,-0.00435274205874749,0.0109831398202393,-0.00866297858884186,0.0116727813718894,-0.0224884353684991,0.00581032339850209,0.0245708409217711,-0.0242598635855209,0.000578993665497527,0.0080578040961721,0.0301809931583984,-0.172434191323025,0.354504909135395,-0.213654792101477,-0.00638849797605614,0.0375267569499639,-0.00694971023078559,-0.00791026622573422,0.0024960645680182,0.000853864977471102,0.0190097398544317,-0.0297420699191231,0.00954938005729952,0.000629652946524121,0.0057233624419677,0.0138431549363693,-0.0191392283166712,-0.0108936280401445,-0.00222108828531357,0.00219468285751737,0.0246453950900459,-0.0383188482243092,0.0110157987332691,0.0389480463625279,-0.0318515048018914,0.00918171415678253,-0.00848923541456231,0.00717999195191711,0.0219153640192653,0.00699732255670745,-0.0230075045625445,0.0317710009138518,-0.00587874545906404,-0.000272523031640236,-0.0263035302347966,0.00838502613560364,0.00514213791659942,0.0166441223059803,0.0129591596925525,-0.0045837716124279,0.014393381224201,-0.00763885716688702,0.0149802289430406,-0.0205921146850914,-0.00457499785160156,-0.0202344796314412,0.0199445667558361,-0.00815997378752984
"17",0.00636495062915332,0.0199315633160686,-0.0202259968636512,0.0255115005114538,0.0116219537977232,-0.00300832260555555,-0.00158413506150679,0.0225914780333818,-0.0366980963109784,0.00326591727467633,0.00379575731063423,-0.00457235754235078,0.0123192066165689,0.0100846447138375,0.0133581055286729,-0.213654792101478,0.385173619779714,-0.181677183916777,0.00464094274238254,-0.0193944853496563,-0.0119890962962806,0.00309672505383905,-0.0113967581371089,0.0268908741734293,0.0225666499367968,-0.0331462451629742,0.0176196545005631,-0.00873640958055882,-0.0135204337630925,0.0352860052367872,-0.0104261015057368,0.0232281711796013,-0.0227680626088044,-0.00944268586412027,0.0100706784502836,-0.00197900378477912,-0.0105702658145787,0.0161605073584186,0.00879377785705266,-0.005831513172232,0.0256137270479211,-0.0453132497412975,0.0289919096769545,0.0197116769810469,-0.0277353947085171,0.00162792072620576,-0.0418724479613079,-0.00577729753972299,0.0154600256787887,0.00702614240157599,0.00134948391406399,-0.0139469671341977,-0.0196570461007555,-0.00454549598500075,0.00460705959714595,-0.0050572388092105,0.00535381052925278,-0.00250633041008349,0.013559546925435,-0.0223142036170805,-0.000379187741463419
"18",0.00345994570448245,-0.0197570235755453,0.021630390443844,-0.0123978266549499,0.00679997288903897,-0.0139494736092293,-0.0164745724407303,0.0172018651205315,0.0154553241030253,-0.0201182657891601,0.0053062077469077,-0.0106804298719003,-0.0242283044304169,-0.00935905006263003,0.0335248253267796,-0.00638849797605595,-0.181677183916777,0.389516549786495,-0.231843277414249,0.0101862380115732,0.0465017992139276,0.00541798274726564,-0.00817316897649193,-0.0282816078403007,0.00609090250979348,0.00834421396992472,-0.000915398286937782,0.0142049179946459,-0.00299423102293908,0.0146202275700331,-0.0267921009660286,0.0231540568778652,-0.00190951722111518,0.0143046842894702,-0.00050319571835432,0.00810387336403633,-0.00844454160271199,-0.0175926827832419,0.0024265476951041,0.016666327778395,-0.000990800987919504,0.0392351529580576,-0.0344496609916435,0.0300455665613166,-0.000250447729328096,-0.0215702010358136,-0.00701186722074663,0.0312657288195608,-0.0163963867668604,-0.0184194483296044,0.0150062314673916,-0.0108405748205685,0.020803635629911,-0.00831168142634572,0.0113987321931025,-0.00223416063377073,-0.00225864577047195,-0.00120931033978914,0.00983238513788277,-0.0160974725535095,0.012807117656969
"19",-0.0170105888312796,-0.00760504291464191,0.00484480777782651,0.000680762430691435,-0.0177596488143065,0.0214503794755919,-0.0174269527073706,-0.00282815560137837,0.00755678488212122,-0.0116363677535483,0.0284026353093494,0.000640553612239247,-0.0212830920943525,-0.00421531719292851,-0.0221515556411904,0.037526756949964,0.00464094274238258,-0.231843277414248,0.377542555188874,-0.154808072487997,0.00365356219282597,0.00884333256355963,-0.0135413648729138,-0.014304606394744,0.0257021580622492,-0.0165067234789628,0.0113038100918255,0.0252468785487264,0.00870872778203461,-0.0307713378078092,0.0105464869506185,-0.00946648443362206,-0.00489400779315018,-0.0150623492258493,0.0449311313556702,-0.0166300871429961,-0.0145984865932988,-0.00421512799395105,0.00884717344055912,0.0309775363500586,-0.0289246585389567,-0.00667101264674336,-0.00540996403960341,-0.0211958449365495,0.00442583590564984,0.0128063712820514,0.0363057839614377,0.00566222281649775,-0.0165329980881571,-0.0143651903119233,-0.00381871301231291,0.00102837212058242,0.0229891510529806,9.22795516697706e-05,-0.0186870935030257,-0.00527879173698634,0.0112369487053407,0.00729653331777086,0.00665784908217059,0.020731365488811,-0.00519155926587013
"20",-0.00161731052080775,0.044733371493636,0.00106486239774473,-0.000226291831639746,0.0144731553022941,-0.0222548899525716,0.0149507886102506,-0.021398900496186,0.0274610953399281,0.000506381246422783,0.00357690142013535,-0.0107531051596387,0.0279628334273605,-0.00220966175849529,0.00778933113370153,-0.00694971023078569,-0.0193944853496563,0.0101862380115733,-0.154808072487997,0.304963129639671,-0.193275194996472,0.025408179463636,-0.002414118230738,0.0281108953803925,-0.0309905641426925,0.0144130093822469,-0.00923847509887268,-0.008406154188291,0.0108882331855296,-0.00151462025781039,0.00634609930957986,-0.0275998463175942,0.0198357821975939,0.00527252164520422,-0.0033244329276824,-0.0196050280160633,0.0184046112386838,0.0297411227778823,-0.0210366425048161,-0.0239809195405816,0.0126974094461578,-0.0210286114489514,-0.0116959944663811,0.015292169922313,-0.0208501371676432,0.00355700712918134,0.0194920474545738,-0.0218182130999745,0.0159338112088686,-0.00700412702351072,-0.00157550359581831,0.0145170558607345,-0.0264273382400808,0.00903280157234217,-0.00452281932396948,0.00913246997648442,-0.00152517775588873,-0.00136625946180855,-0.0236845678424484,0.00758200334198974,-0.0148086365554523
"21",-0.00118116392630924,-0.0333664857651102,0.0155981022841335,-0.0108385038510826,-0.00193651325420932,-0.000434256900029026,-0.00183988248489317,0.0157365064601339,-0.0045449789148728,-0.0109135081481461,-0.00582900677211094,0.00844567842945142,-0.0217837664255765,0.00573583635356584,-0.00557702682220708,-0.00791026622573429,-0.0119890962962804,0.0465017992139279,0.00365356219282592,-0.193275194996472,0.380158304014787,-0.203802473288966,0.0543691595661599,-0.062994409267848,0.00965153374057724,0.0409572695700604,0.00131818469101738,-0.0188226577949652,-0.00271351512171275,0.0137328481071557,0.00529828590570857,0.0118529012341019,-0.00659182747217581,0.0062913684068095,-0.0279760012815843,-0.00781388229208468,-0.00748604887755841,-0.0135592830389207,0.0104723314827173,-0.000176769233859554,-0.0193110217438395,0.0457250423023806,-0.0113062031912088,0.0225163552971598,0.0321179590001324,-0.0358162949045593,0.0243020173227479,-0.018854936161065,0.0210153623697148,0.00662739655564032,-0.0181040116659181,0.0136567444062307,0.0010480624453742,-0.0150591396688164,0.00274072391255732,-0.0100341447811029,-0.00602215254022577,0.00374478311478457,0.026191764266543,-0.00416262119281227,0.019523766163006
"22",0.00579317346222969,-0.0154209931413302,-0.004604932066684,0.0129561050189957,-0.0260467364536308,0.0203565647114185,-0.0127730166829811,-0.00901073303809269,0.0102248902828951,-0.015773468753876,0.00346133059537842,0.00807435876346712,0.00910416378306657,-0.0166870466862972,0.0166573057605684,0.00249606456801839,0.00309672505383901,0.00541798274726534,0.0088433325635598,0.0254081794636358,-0.203802473288966,0.340437460360444,-0.210078477369105,0.0854095688622843,-0.0220613813139072,0.00391140299655511,-0.0104503848036689,0.0211903022275266,-0.00526774699613565,0.0111105629523226,-0.0106051241276418,0.0161425081127883,0.0144716819445204,-0.00603445838180086,0.0138728268904851,-0.00171791793073312,0.00599224701084507,-0.00768593199961484,0.0115312576904285,-0.00284875889975001,-0.0132135875753764,0.0178265850828234,-0.0199588209805581,-0.000830327772373408,-0.0151984381206592,0.0367446340767161,-0.0235025434503997,0.0145253281635803,-0.00815641975068581,0.00458975781379165,0.00568394057080115,-0.00577161724570151,0.0175274686732763,0.00705799303045201,0.00552859476664702,-0.00152261988442186,-0.0109021336345644,-0.0117491173938447,-0.0122954904865219,-0.0118340968203963,0.0195177757545144
"23",0.0100924760742803,0.0235770622411921,-0.0199935388012909,0.0286683036494911,0.01813669835287,-0.0168233285397062,-0.0193746749775599,0.0234023305065736,-0.00453674557392104,0.0196446754673573,-0.0267840309144005,-0.00112396028155318,0.0390653142838213,-0.0230445910481464,7.83150998338984e-05,0.000853864977471277,-0.0113967581371088,-0.00817316897649206,-0.0135413648729138,-0.00241411823073804,0.0543691595661598,-0.210078477369105,0.338508608852155,-0.205981750803966,0.0943088497253197,-0.0370124140798906,-0.0158879500340261,0.00713948148477397,0.0243587861267194,0.00270166120955944,-0.0014652820617184,-0.0317426917877658,0.00410169732027756,0.0222192206777035,0.0114855681105533,0.000413729289384291,-0.0140172149916734,0.00428103932767401,-0.0185484862801358,0.0213287163056691,0.00273596233592118,-0.0284497349601633,0.0425287768027425,-0.0101830773703135,0.012418547735978,-0.00326246826134454,-0.0029925232912314,-0.0193209345663614,0.00892311829963356,0.00761780408582888,-0.0144423145842057,0.0299640746772472,0.0172683815116487,-0.00479985968277668,-0.0199904859933939,0.0239770473974893,-0.00271499604161682,-0.000100566943893568,0.00475946457819721,0.00757307415481059,-0.0225675316126106
