"","V1"
"153",-0.262320347157898
"154",0.0129165487315189
"155",-0.07708084362543
"156",1.11136804102205
"157",-0.141133701183741
"158",0.316605290349464
"159",0.892365873485361
"160",0.361526370721094
"161",-0.26120150127836
"162",-0.466912629578827
"163",0.62910217050962
"164",0.177424428558706
"165",-0.147703720749633
"166",-0.231771881212208
"167",0.110546412515265
"168",0.317090009128259
"169",-0.0326067463783497
"170",0.044900543589505
"171",0.318086212952556
"172",-0.0686786552418346
"173",0.119864654796095
"174",0.290084363925856
"175",-0.125552040585408
"176",1.07847145079055
"177",0.209237448430269
"178",-0.11045895714077
"179",0.416140889624936
"180",0.198661946815971
"181",0.493654759091428
"182",-0.167837238449754
"183",-0.442544571828233
"184",-0.0939445102530126
"185",-0.499800523321278
"186",-0.221508462754717
"187",0.186195543008467
"188",-0.0315287826967211
"189",0.66702775409751
"190",0.819069179881094
"191",0.138404166179135
"192",-0.260667128806321
"193",-0.200080733316029
"194",-0.46900595701317
"195",-0.638801796252467
"196",-0.310048881718724
"197",0.242006614383104
"198",-0.313872045601682
"199",-0.521233089260534
"200",0.241735782645533
"201",0.629002519530413
"202",0.570892176725774
"203",-0.347877630873788
"204",-0.556541475524647
"205",-0.418632279784003
"206",-0.0896641833199651
"207",0.0243049401269732
"208",0.446525814402429
"209",-0.103846940050271
"210",0.191504850633721
"211",-0.414744497020438
"212",0.449372875009527
"213",-0.199956881161576
"214",-0.276139841357194
"215",0.566962792219429
"216",0.129990726461272
"217",-0.698262474723325
"218",0.283521797614303
"219",0.886600942843527
"220",0.00261286260907589
"221",-1.09327807781443
"222",0.178356018522846
"223",0.644924322627852
"224",0.373499190212622
"225",-0.123620486193562
"226",0.449357714406213
"227",-0.479227764153316
"228",-0.0423341431874313
"229",0.240591587737493
"230",-0.577000118432776
"231",-0.162757209187459
"232",0.608076032543788
"233",-0.265415120165763
"234",0.24484500104978
"235",-0.221724094847316
"236",1.04617058112076
"237",0.501363998697143
"238",0.166283198994503
"239",0.413045121708012
"240",-1.39379208233021
"241",-1.97306716872158
"242",0.217568906340548
"243",0.202313362966215
"244",-0.590346355391283
"245",-0.692119441769302
"246",-0.255176273737483
"247",-0.0841314181524987
"248",0.302618309556011
"249",-0.246746745006779
"250",-0.342670793357215
"251",-0.556455619095211
"252",0.218406608089746
"253",0.0763336436365576
"254",0.290490340773848
"255",0.0971250657531924
"256",0.426808554427193
"257",-0.122891372275067
"258",0.631675099161984
"259",-0.296903461271212
"260",0.629470931079797
"261",-0.0627948562851469
"262",-0.484820771714842
"263",-0.17660613989537
"264",0.36943208514115
"265",-0.623154254160535
"266",1.05092697208896
"267",0.0124250071261149
"268",-0.146621747871433
"269",-0.0283488369729108
"270",0.15522914592602
"271",-0.161597364457873
"272",0.012668658986792
"273",-0.992562823708294
"274",0.609196085328491
"275",-0.265317163594873
"276",0.270130534988998
"277",0.656884999190396
"278",-0.363301495530792
"279",-0.602393173952251
"280",0.200698220396295
"281",-0.0304310939500399
"282",-0.668900041181376
"283",0.0770917932849849
"284",-0.227150428064611
"285",-0.416041229729029
"286",0.130802196138861
"287",-0.240168408454799
"288",-0.074264173377102
"289",-1.41746389495529
"290",0.524661657775241
"291",0.0139417816823971
"292",0.0758699855276923
"293",0.357909284484551
"294",0.497587504017966
"295",0.986637100564017
